"","imageName","lat","lng","dataTime","remark","上傳者","標註者","createdAt","updatedAt","候選人姓名（不想寫請填NA）","大選區","政黨","子選區","候選人類別（同框選小的）","多看板中的哪一個","看板類別","思源地圖類別","思源地圖名稱","是否有政黨標誌","主標語","位置描述資訊","看板費用類別"
"60","630c839b10be15e69ec8d15c",24.8036038324477,120.966585874558,"2022-08-29T07:09:00.000Z","","5e748a1d4894f400bb0cf7df",NA,"2022-08-29T09:15:07.788Z","2022-08-29T09:15:41.361Z","許修睿","新竹市","國民黨",NA,"縣市議員","只有一個","固定式",NA,NA,"是","專注前行",NA,NA
"61","630c832e10be15267fc8d15b",24.8041443520225,120.96742272377,"2022-08-29T07:08:00.000Z","","5e748a1d4894f400bb0cf7df",NA,"2022-08-29T09:13:18.370Z","2022-08-29T10:26:10.008Z","林耕仁","新竹市","國民黨",NA,"縣市長","上","固定式",NA,NA,"否","CAN DO 精神",NA,NA
"62","630c82ce10be153720c8d15a",24.8041540910923,120.967508554459,"2022-08-29T07:08:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-08-29T09:11:42.187Z","2022-08-29T09:11:42.187Z","沈慧紅","新竹市","民進黨",NA,"縣市長","下","固定式",NA,NA,"是","溫暖堅定",NA,NA
"63","630c822010be150901c8d159",24.8039495704653,120.970083475113,"2022-08-29T07:08:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-08-29T09:08:48.247Z","2022-08-29T09:08:48.247Z","楊玲宜","新竹市","民進黨","北區","縣市議員","只有一個","固定式",NA,NA,"是","超正派",NA,NA
"64","630c818c10be1558aec8d158",24.8044608714001,120.970078110695,"2022-08-29T07:07:00.000Z","","5e748a1d4894f400bb0cf7df",NA,"2022-08-29T09:06:20.180Z","2022-08-29T09:06:57.379Z","林耕仁","新竹市","國民黨",NA,"縣市長","只有一個","固定式",NA,NA,"是","CAN DO 精神",NA,NA
"65","630c7ff710be15de5ec8d157",24.8086972837356,120.978333950043,"2022-08-29T06:54:00.000Z","","5e748a1d4894f400bb0cf7df",NA,"2022-08-29T08:59:35.769Z","2022-08-29T09:01:52.709Z","余邦彥","新竹市","國民黨","東區","縣市議員","只有一個","固定式",NA,NA,"否",NA,NA,NA
"66","630c7e7a10be1517eec8d156",24.8058243302502,120.988193750381,"2022-08-29T06:04:00.000Z","","5e748a1d4894f400bb0cf7df",NA,"2022-08-29T08:53:14.791Z","2022-08-29T08:58:00.349Z","李國璋","新竹市","民眾黨","東區","縣市議員","左上","固定式",NA,NA,"是",NA,NA,NA
"67","630c7e3410be15cbdac8d155",24.8057805050205,120.988220572472,"2022-08-29T06:04:00.000Z","","5e748a1d4894f400bb0cf7df",NA,"2022-08-29T08:52:04.338Z","2022-08-29T08:57:20.189Z","黃文政","新竹市","國民黨","東區","縣市議員","左下","固定式",NA,NA,"是",NA,"我好用",NA
"68","630c7de210be15f2d2c8d154",24.8057853744912,120.98822593689,"2022-08-29T06:04:00.000Z","","5e748a1d4894f400bb0cf7df",NA,"2022-08-29T08:50:42.647Z","2022-08-29T08:56:44.663Z","蔡惠婷","新竹市","時代力量","東區","縣市議員","右下","固定式",NA,NA,"是","守護兒少 爸媽安心",NA,NA
"69","630c7b5310be154717c8d153",24.8058243302502,120.988150835037,"2022-08-29T06:04:00.000Z","","5e748a1d4894f400bb0cf7df",NA,"2022-08-29T08:39:47.876Z","2022-08-29T08:56:05.921Z","張祖琰","新竹市","國民黨","東區","縣市議員","右上","固定式",NA,NA,NA,"有品質會做事",NA,NA
"70","630c7acc10be15375bc8d152",24.8043975675893,120.990736484528,"2022-08-29T06:03:00.000Z","","5e748a1d4894f400bb0cf7df",NA,"2022-08-29T08:37:32.722Z","2022-08-29T08:55:12.915Z","沈慧紅","新竹市","民進黨",NA,"縣市長","只有一個","固定式",NA,NA,"是","新竹光榮我帶頭",NA,NA
"71","630c4a6010be15f430c8d151",24.8006861111111,120.992127777778,"2022-08-29T00:06:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-08-29T05:10:56.508Z","2022-08-29T05:10:56.508Z","張祖琰","新竹市","國民黨","東區","縣市議員","左下","固定式",NA,NA,NA,NA,NA,NA
"72","630a32e910be151d2ac8d150",24.1778956666667,120.6702185,"2022-08-27T09:39:00.000Z",NA,"5fa90c6ab652fe3e6e4447ab","5e748a1d4894f400bb0cf7df","2022-08-27T15:06:17.697Z","2022-08-28T10:10:53.796Z","賴順仁","臺中市","國民黨","北屯區","縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"73","630a32c810be15828ec8d14f",24.1786803333333,120.670608083333,"2022-08-27T09:40:00.000Z",NA,"5fa90c6ab652fe3e6e4447ab","5e748a1d4894f400bb0cf7df","2022-08-27T15:05:44.443Z","2022-08-28T10:10:42.717Z","黃建豪","臺中市","國民黨","北屯區","縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"74","630a327610be15890fc8d14e",24.1925126944444,120.681997694444,"2022-08-27T09:55:00.000Z",NA,"5fa90c6ab652fe3e6e4447ab","5e748a1d4894f400bb0cf7df","2022-08-27T15:04:22.275Z","2022-08-28T10:10:32.095Z","曾朝榮","臺中市","民進黨","北屯區","縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"75","630a31c110be1517b9c8d14d",24.197419,120.679781722222,"2022-08-27T10:01:00.000Z",NA,"5fa90c6ab652fe3e6e4447ab","5e748a1d4894f400bb0cf7df","2022-08-27T15:01:21.908Z","2022-08-28T10:10:19.795Z","沈佑蓮","臺中市","國民黨","北屯區","縣市議員","左下","固定式",NA,NA,NA,NA,NA,NA
"76","630a319310be152454c8d14c",24.197419,120.679781722222,"2022-08-27T10:01:00.000Z","左半部中間","5fa90c6ab652fe3e6e4447ab","5e748a1d4894f400bb0cf7df","2022-08-27T15:00:35.524Z","2022-08-28T12:19:34.655Z","謝家宜","臺中市","民進黨","北屯區","縣市議員","不容易描述","固定式",NA,NA,NA,NA,NA,NA
"77","630a30fa10be153250c8d14b",24.1881656944444,120.679482277778,"2022-08-27T09:51:00.000Z",NA,"5fa90c6ab652fe3e6e4447ab","5e748a1d4894f400bb0cf7df","2022-08-27T14:58:02.450Z","2022-08-28T10:09:51.897Z","沈佑蓮","臺中市","國民黨","北屯區","縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"78","630a30d810be157837c8d14a",24.1965411388889,120.6806125,"2022-08-27T09:59:00.000Z","","5fa90c6ab652fe3e6e4447ab","5e748a1d4894f400bb0cf7df","2022-08-27T14:57:28.683Z","2022-08-28T10:09:42.593Z","謝家宜","臺中市","民進黨","北屯區","縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"79","630a30a810be15196dc8d149",24.197419,120.679781722222,"2022-08-27T10:01:00.000Z","左上 與 右 ","5fa90c6ab652fe3e6e4447ab","5e748a1d4894f400bb0cf7df","2022-08-27T14:56:40.493Z","2022-08-28T10:09:30.667Z","黃健豪","臺中市","國民黨","北屯區","縣市議員","右上","固定式",NA,NA,NA,NA,NA,NA
"80","630a303010be1545f2c8d148",24.1974201111111,120.679787777778,"2022-08-27T10:01:00.000Z",NA,"5fa90c6ab652fe3e6e4447ab","5e748a1d4894f400bb0cf7df","2022-08-27T14:54:40.296Z","2022-08-28T10:08:58.161Z","陳成添","臺中市","國民黨",NA,"縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"81","630a2fe410be152686c8d147",24.1886287777778,120.685950777778,"2022-08-27T10:13:00.000Z",NA,"5fa90c6ab652fe3e6e4447ab","5e748a1d4894f400bb0cf7df","2022-08-27T14:53:24.075Z","2022-08-28T10:08:45.609Z","黃健豪","臺中市","國民黨","北屯區","縣市議員","下","固定式",NA,NA,NA,NA,NA,NA
"82","630a2fbb10be15637dc8d146",24.1749931666667,120.68037025,"2022-08-27T10:26:00.000Z",NA,"5fa90c6ab652fe3e6e4447ab","5e748a1d4894f400bb0cf7df","2022-08-27T14:52:43.493Z","2022-08-28T10:08:30.370Z","謝家宜","臺中市","民進黨","北屯區","縣市議員","下","固定式",NA,NA,NA,NA,NA,NA
"83","630a2f9010be1549e0c8d145",24.1886287777778,120.685950777778,"2022-08-27T10:13:00.000Z",NA,"5fa90c6ab652fe3e6e4447ab","5e748a1d4894f400bb0cf7df","2022-08-27T14:52:00.346Z","2022-08-28T10:08:15.405Z","賴順仁","臺中市","國民黨","北屯區","縣市議員","右上","固定式",NA,NA,NA,NA,NA,NA
"84","630a2f3210be1512d5c8d144",24.1936186666667,120.686098388889,"2022-08-27T10:06:00.000Z",NA,"5fa90c6ab652fe3e6e4447ab","5e748a1d4894f400bb0cf7df","2022-08-27T14:50:26.137Z","2022-08-28T10:07:59.317Z","陳成添","臺中市","國民黨","北屯區","縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"85","630a2ef110be150bc7c8d143",24.1886287777778,120.685950777778,"2022-08-27T10:13:00.000Z",NA,"5fa90c6ab652fe3e6e4447ab","5e748a1d4894f400bb0cf7df","2022-08-27T14:49:21.280Z","2022-08-28T10:07:42.640Z","陳成添","臺中市","國民黨","北屯區","縣市議員","左上","固定式",NA,NA,NA,NA,NA,NA
"86","630a2eab10be15f004c8d142",24.1835006944444,120.686029166667,"2022-08-27T10:16:00.000Z",NA,"5fa90c6ab652fe3e6e4447ab","5e748a1d4894f400bb0cf7df","2022-08-27T14:48:11.852Z","2022-08-28T10:07:15.647Z","陳成添","臺中市","國民黨",NA,"縣市議員","上","固定式",NA,NA,NA,NA,NA,NA
"87","630a2e7110be1559cfc8d141",24.1835006944444,120.686029166667,"2022-08-27T10:16:00.000Z",NA,"5fa90c6ab652fe3e6e4447ab","5e748a1d4894f400bb0cf7df","2022-08-27T14:47:13.660Z","2022-08-28T10:06:58.408Z","曾朝榮","臺中市","民進黨","北屯區","縣市議員","下","固定式",NA,NA,NA,NA,NA,NA
"88","630a2d6710be1533b1c8d140",24.1749931666667,120.68037025,"2022-08-27T10:26:00.000Z","","5fa90c6ab652fe3e6e4447ab","5e748a1d4894f400bb0cf7df","2022-08-27T14:42:47.538Z","2022-08-28T10:06:40.431Z","賴順仁","臺中市","國民黨","北屯區","縣市議員","上","固定式",NA,NA,NA,NA,NA,NA
"89","630a2d3310be15705dc8d13f",24.1759246728748,120.672916173935,"2022-08-27T10:30:00.000Z",NA,"5fa90c6ab652fe3e6e4447ab","5e748a1d4894f400bb0cf7df","2022-08-27T14:41:55.501Z","2022-08-28T10:06:19.248Z","曾朝榮","臺中市","民進黨","北屯區","縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"90","630a1f9110be159cb5c8d13e",24.13177390978,120.676673948765,"2022-08-27T07:41:00.000Z","0827 更新","5f16b3799da4ec1711d623b4","5e748a1d4894f400bb0cf7df","2022-08-27T13:43:45.603Z","2022-08-28T10:06:06.535Z","李中","臺中市","國民黨",NA,"縣市議員","左上","固定式",NA,NA,NA,NA,NA,NA
"91","630a0bbf10be1505b2c8d13d",24.1729363888889,120.6652785,"2022-08-27T12:07:00.000Z",NA,"5fa90c6ab652fe3e6e4447ab","5e748a1d4894f400bb0cf7df","2022-08-27T12:19:11.271Z","2022-08-28T10:05:49.452Z","羅東霖","臺中市","民進黨","西屯區","縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"92","630a056210be153fabc8d13c",24.1744876388889,120.676355277778,"2022-08-27T10:29:00.000Z",NA,"5fa90c6ab652fe3e6e4447ab","5e748a1d4894f400bb0cf7df","2022-08-27T11:52:02.162Z","2022-08-28T10:05:33.071Z","沈佑蓮","臺中市","國民黨","北屯區","縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"93","630a04f510be1522dcc8d13b",24.1769588888889,120.669399694444,"2022-08-27T10:35:00.000Z","","5fa90c6ab652fe3e6e4447ab","5e748a1d4894f400bb0cf7df","2022-08-27T11:50:13.758Z","2022-08-28T10:05:17.737Z","陳成添","臺中市","國民黨","北屯區","縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"94","630a048310be15118ec8d13a",24.1751367497784,120.671120882007,"2022-08-27T10:37:00.000Z","","5fa90c6ab652fe3e6e4447ab","5e748a1d4894f400bb0cf7df","2022-08-27T11:48:19.989Z","2022-08-28T10:04:43.357Z","沈佑蓮","臺中市","國民黨","北屯區","縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"95","63086e8e10be15e0f4c8d139",24.1742949880532,120.667085051537,"2022-08-26T04:49:00.000Z","","5fa90c6ab652fe3e6e4447ab","5e748a1d4894f400bb0cf7df","2022-08-26T06:56:14.500Z","2022-08-30T09:14:19.832Z","楊大鋐","臺中市","國民黨","西屯","縣市議員","只有一個","固定式",NA,NA,"是",NA,NA,NA
"96","63086e8010be15560dc8d138",24.12205,120.684236111111,"2022-08-26T05:18:00.000Z","活動宣傳","5f16b3799da4ec1711d623b4","5e748a1d4894f400bb0cf7df","2022-08-26T06:56:00.253Z","2022-08-28T10:02:29.576Z","羅廷緯","臺中市","國民黨",NA,"縣市議員","左","固定式",NA,NA,NA,NA,NA,NA
"97","63086e4b10be1512d8c8d137",24.1119194444444,120.692733333333,"2022-08-26T02:59:00.000Z",NA,"5f16b3799da4ec1711d623b4","5e748a1d4894f400bb0cf7df","2022-08-26T06:55:07.164Z","2022-08-28T10:02:09.635Z","林碧秀","臺中市","國民黨",NA,"縣市議員","左上","固定式",NA,NA,NA,NA,NA,NA
"98","63086e2010be15c6c4c8d136",24.1114527777778,120.695144444444,"2022-08-26T02:58:00.000Z","","5f16b3799da4ec1711d623b4","5e748a1d4894f400bb0cf7df","2022-08-26T06:54:24.775Z","2022-08-28T10:01:53.350Z","江和樹","臺中市","民眾黨",NA,"縣市議員","左","固定式",NA,NA,NA,NA,NA,NA
"99","63086e0310be15d0cec8d135",24.1155527777778,120.726652777778,"2022-08-26T01:52:00.000Z","","5f16b3799da4ec1711d623b4","5e748a1d4894f400bb0cf7df","2022-08-26T06:53:55.609Z","2022-08-28T10:01:26.301Z","黃佳恬","臺中市","國民黨",NA,"縣市議員","右上","固定式",NA,NA,NA,NA,NA,NA
"100","63086dd310be157b7fc8d134",24.1284861111111,120.708161111111,"2022-08-25T08:15:00.000Z",NA,"5f16b3799da4ec1711d623b4","5e748a1d4894f400bb0cf7df","2022-08-26T06:53:07.626Z","2022-08-28T10:00:54.976Z","葉諾凡","臺中市","民眾黨",NA,"縣市議員","左上","固定式",NA,NA,NA,NA,NA,NA
"101","63082c1b10be1558ddc8d133",24.7998865567576,120.990978733531,"2022-08-26T02:12:00.000Z",NA,"5e748a1d4894f400bb0cf7df","5e748a1d4894f400bb0cf7df","2022-08-26T02:12:43.481Z","2022-08-28T10:00:39.930Z","張文興","新竹市","國民黨","東區","縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"102","63082b6e10be15508cc8d132",24.797223572305,120.985359356127,"2022-08-26T02:09:00.000Z",NA,"5e748a1d4894f400bb0cf7df","5e748a1d4894f400bb0cf7df","2022-08-26T02:09:50.835Z","2022-08-28T10:00:26.740Z","黃文政","新竹市","國民黨","東區","縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"103","630829fb10be1527c5c8d131",24.8010777525877,120.97502297972,"2022-08-26T02:02:00.000Z","","5e748a1d4894f400bb0cf7df","5e748a1d4894f400bb0cf7df","2022-08-26T02:03:39.367Z","2022-08-28T10:00:13.859Z","林志雅","新竹市","國民黨","東區","縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"104","6306f8d710be1538f3c8d130",24.7981546791707,120.996653437614,"2022-08-25T04:20:00.000Z","","5e748a1d4894f400bb0cf7df","5e748a1d4894f400bb0cf7df","2022-08-25T04:21:43.191Z","2022-08-28T09:59:55.398Z","黃文政","新竹市","國民黨","東區","縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"105","6305df7e10be15ca0dc8d12f",24.1401083333333,120.650819444444,"2022-08-24T06:49:00.000Z","","5f16b3799da4ec1711d623b4","5e748a1d4894f400bb0cf7df","2022-08-24T08:21:18.788Z","2022-08-24T12:19:46.828Z","蔡其昌","臺中市","民進黨",NA,"縣市長","只有一個",NA,NA,NA,NA,NA,NA,NA
"106","6305df6b10be155df3c8d12e",24.1401722222222,120.648222222222,"2022-08-24T06:51:00.000Z","","5f16b3799da4ec1711d623b4","5e748a1d4894f400bb0cf7df","2022-08-24T08:20:59.196Z","2022-08-28T09:58:50.779Z","朱暖英","臺中市","國民黨",NA,"縣市議員","右上","固定式",NA,NA,NA,NA,NA,NA
"107","6305df3810be1533efc8d12d",24.140175,120.647177777778,"2022-08-24T06:51:00.000Z","","5f16b3799da4ec1711d623b4","5e748a1d4894f400bb0cf7df","2022-08-24T08:20:08.115Z","2022-08-28T09:57:13.527Z","何文海","臺中市","民進黨",NA,"縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"108","6305df1d10be15cb2dc8d12c",24.1508027777778,120.651213888889,"2022-08-24T07:22:00.000Z","","5f16b3799da4ec1711d623b4","5e748a1d4894f400bb0cf7df","2022-08-24T08:19:41.661Z","2022-08-28T09:56:18.792Z","許瑞宏","臺中市","民眾黨",NA,"縣市議員","上","固定式",NA,NA,NA,NA,NA,NA
"109","6305df0210be154ffec8d12b",24.1360861111111,120.671197222222,"2022-08-24T07:34:00.000Z","","5f16b3799da4ec1711d623b4","5e748a1d4894f400bb0cf7df","2022-08-24T08:19:14.181Z","2022-08-28T09:54:56.293Z","許瑞宏","臺中市","民眾黨",NA,"縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"110","6305deeb10be155d8dc8d12a",24.1373638888889,120.670655555556,"2022-08-24T07:36:00.000Z","","5f16b3799da4ec1711d623b4","5e748a1d4894f400bb0cf7df","2022-08-24T08:18:51.288Z","2022-08-28T09:53:56.999Z","許瑞宏","臺中市","民眾黨",NA,"縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"111","6305decc10be15e354c8d129",24.1321111111111,120.676552777778,"2022-08-24T07:40:00.000Z","","5f16b3799da4ec1711d623b4","5e748a1d4894f400bb0cf7df","2022-08-24T08:18:20.451Z","2022-08-28T09:53:14.250Z","鄭功進","臺中市","民進黨","大里","縣市議員","左","固定式",NA,NA,NA,NA,NA,NA
"112","6305dea310be157a5bc8d128",24.1272555555556,120.678833333333,"2022-08-24T07:42:00.000Z","","5f16b3799da4ec1711d623b4","5e748a1d4894f400bb0cf7df","2022-08-24T08:17:39.428Z","2022-08-28T09:51:50.486Z","鄭功進","臺中市","民進黨",NA,"縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"113","6305de6010be158ff0c8d127",24.1223111111111,120.683975,"2022-08-24T07:48:00.000Z","","5f16b3799da4ec1711d623b4","5e748a1d4894f400bb0cf7df","2022-08-24T08:16:32.587Z","2022-08-28T09:51:05.955Z","鄒明彥","臺中市","時代力量","大里","縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"114","6305de2410be155301c8d126",24.1216833333333,120.685377777778,"2022-08-24T07:49:00.000Z","","5f16b3799da4ec1711d623b4","5e748a1d4894f400bb0cf7df","2022-08-24T08:15:32.180Z","2022-08-28T09:49:33.448Z","李天生","臺中市","民進黨",NA,"縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"115","6305de0410be1520b1c8d125",24.1217777777778,120.685202777778,"2022-08-24T07:49:00.000Z","","5f16b3799da4ec1711d623b4","5e748a1d4894f400bb0cf7df","2022-08-24T08:15:00.897Z","2022-08-28T09:49:02.279Z","林碧秀","臺中市","國民黨","大里","縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"116","6305ddca10be15acc2c8d124",24.1215555555556,120.685638888889,"2022-08-24T07:49:00.000Z","","5f16b3799da4ec1711d623b4","5e748a1d4894f400bb0cf7df","2022-08-24T08:14:02.634Z","2022-08-28T09:48:19.610Z","鄭伯其","臺中市","國民黨","大里","縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
